timestamp,date,station,source_file,constellation,prn,vtec,observations
2024-04-27 16:00:00,2024-04-27,karo,karo118-2024-04-27.Cmn,GPS,ALL,32.22451962110961,739
2024-04-27 16:00:00,2024-04-27,zinh,zinh118-2024-04-27.Cmn,GPS,ALL,29.234248366013073,1530
2024-04-27 17:00:00,2024-04-27,chim,chim118-2024-04-27.Cmn,GPS,ALL,19.42954106280193,828
2024-04-27 17:00:00,2024-04-27,gsu,gsu_118-2024-04-27.Cmn,GPS,ALL,21.10671679197995,798
2024-04-27 17:00:00,2024-04-27,karo,karo118-2024-04-27.Cmn,GPS,ALL,26.48416067146283,834
2024-04-27 17:00:00,2024-04-27,zinh,zinh118-2024-04-27.Cmn,GPS,ALL,23.162798552472857,1658
2024-04-27 18:00:00,2024-04-27,chim,chim118-2024-04-27.Cmn,GPS,ALL,12.54721153846154,832
2024-04-27 18:00:00,2024-04-27,gsu,gsu_118-2024-04-27.Cmn,GPS,ALL,13.727407407407407,918
2024-04-27 18:00:00,2024-04-27,karo,karo118-2024-04-27.Cmn,GPS,ALL,18.141661092530658,897
2024-04-27 18:00:00,2024-04-27,zinh,zinh118-2024-04-27.Cmn,GPS,ALL,15.2237,1800
2024-04-27 19:00:00,2024-04-27,chim,chim118-2024-04-27.Cmn,GPS,ALL,6.250356536502546,589
2024-04-27 19:00:00,2024-04-27,gsu,gsu_118-2024-04-27.Cmn,GPS,ALL,6.504601449275362,552
2024-04-27 19:00:00,2024-04-27,karo,karo118-2024-04-27.Cmn,GPS,ALL,8.96210332103321,542
2024-04-27 19:00:00,2024-04-27,zinh,zinh118-2024-04-27.Cmn,GPS,ALL,6.5576277372262775,1096
2024-04-27 20:00:00,2024-04-27,chim,chim118-2024-04-27.Cmn,GPS,ALL,4.440130624092888,689
2024-04-27 20:00:00,2024-04-27,gsu,gsu_118-2024-04-27.Cmn,GPS,ALL,4.704666666666666,690
2024-04-27 20:00:00,2024-04-27,karo,karo118-2024-04-27.Cmn,GPS,ALL,6.337034161490683,644
2024-04-27 20:00:00,2024-04-27,zinh,zinh118-2024-04-27.Cmn,GPS,ALL,4.329909365558913,1324
2024-04-27 21:00:00,2024-04-27,chim,chim118-2024-04-27.Cmn,GPS,ALL,5.035228365384616,832
2024-04-27 21:00:00,2024-04-27,gsu,gsu_118-2024-04-27.Cmn,GPS,ALL,5.340022935779817,872
2024-04-27 21:00:00,2024-04-27,karo,karo118-2024-04-27.Cmn,GPS,ALL,6.875112960760999,841
2024-04-27 21:00:00,2024-04-27,zinh,zinh118-2024-04-27.Cmn,GPS,ALL,5.117337349397591,1660
2024-04-27 22:00:00,2024-04-27,chim,chim118-2024-04-27.Cmn,GPS,ALL,5.511551246537397,722
2024-04-27 22:00:00,2024-04-27,gsu,gsu_118-2024-04-27.Cmn,GPS,ALL,6.141724969843184,829
2024-04-27 22:00:00,2024-04-27,karo,karo118-2024-04-27.Cmn,GPS,ALL,7.959181141439206,806
2024-04-27 22:00:00,2024-04-27,zinh,zinh118-2024-04-27.Cmn,GPS,ALL,6.356274752475247,1616
2024-04-27 23:00:00,2024-04-27,chim,chim118-2024-04-27.Cmn,GPS,ALL,5.0744769874476985,717
2024-04-27 23:00:00,2024-04-27,gsu,gsu_118-2024-04-27.Cmn,GPS,ALL,5.708147100424328,707
2024-04-27 23:00:00,2024-04-27,karo,karo118-2024-04-27.Cmn,GPS,ALL,6.6642816091954025,696
2024-04-27 23:00:00,2024-04-27,zinh,zinh118-2024-04-27.Cmn,GPS,ALL,5.660099715099715,1404
2024-04-28 00:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,5.817141089108911,808
2024-04-28 00:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,6.928541666666667,864
2024-04-28 00:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,6.804123595505618,890
2024-04-28 00:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,7.256168009205983,1738
2024-04-28 01:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,4.539834123222748,844
2024-04-28 01:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,5.374883177570093,856
2024-04-28 01:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,4.664222712238147,907
2024-04-28 01:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,5.427009029345372,1772
2024-04-28 02:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,3.4977535301668805,779
2024-04-28 02:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,4.084466130884041,871
2024-04-28 02:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,3.167761904761905,840
2024-04-28 02:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,4.060314070351759,1592
2024-04-28 03:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,4.842834008097166,741
2024-04-28 03:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,4.7913413014608235,753
2024-04-28 03:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,4.165906735751295,772
2024-04-28 03:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,5.34916883116883,1540
2024-04-28 04:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,12.794047936085219,751
2024-04-28 04:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,10.204979702300406,739
2024-04-28 04:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,11.03117166212534,734
2024-04-28 04:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,12.897819650067294,1486
2024-04-28 05:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,22.812548015364914,781
2024-04-28 05:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,20.553213367609253,778
2024-04-28 05:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,21.276691823899373,795
2024-04-28 05:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,23.133215636822193,1586
2024-04-28 06:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,31.33051312649165,838
2024-04-28 06:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,29.79569461827284,799
2024-04-28 06:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,29.401405269761604,797
2024-04-28 06:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,31.404002433090024,1644
2024-04-28 07:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,41.17834507042254,568
2024-04-28 07:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,40.51856427378965,599
2024-04-28 07:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,38.11411558669002,571
2024-04-28 07:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,40.084588441331,1142
2024-04-28 08:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,48.79152037617555,638
2024-04-28 08:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,48.6643275862069,580
2024-04-28 08:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,47.43362480127186,629
2024-04-28 08:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,48.80318322981366,1288
2024-04-28 09:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,50.43358208955224,804
2024-04-28 09:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,50.61894610778443,835
2024-04-28 09:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,51.74985602094241,764
2024-04-28 09:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,52.122132822477646,1566
2024-04-28 10:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,50.2649658002736,731
2024-04-28 10:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,50.35867021276596,752
2024-04-28 10:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,52.58707894736842,760
2024-04-28 10:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,52.57372031662269,1516
2024-04-28 11:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,50.41157826649418,773
2024-04-28 11:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,50.35923832923833,814
2024-04-28 11:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,53.95496341463414,820
2024-04-28 11:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,53.20733250620347,1612
2024-04-28 12:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,50.56,816
2024-04-28 12:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,50.697070572569906,751
2024-04-28 12:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,52.2476735218509,778
2024-04-28 12:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,52.11302615193026,1606
2024-04-28 13:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,49.50159731543624,745
2024-04-28 13:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,51.149050894085285,727
2024-04-28 13:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,51.88363762102352,723
2024-04-28 13:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,51.50042780748663,1496
2024-04-28 14:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,45.70142649199418,687
2024-04-28 14:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,47.73660349854227,686
2024-04-28 14:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,50.40400849858357,706
2024-04-28 14:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,49.140899999999995,1400
2024-04-28 15:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,35.21297953964194,782
2024-04-28 15:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,37.38163291139241,790
2024-04-28 15:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,40.726848635235726,806
2024-04-28 15:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,39.33593984962406,1596
2024-04-28 16:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,22.527986928104575,765
2024-04-28 16:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,24.17903439153439,756
2024-04-28 16:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,28.194143646408843,724
2024-04-28 16:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,26.43895640686922,1514
2024-04-28 17:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,16.192428229665072,836
2024-04-28 17:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,17.6245625,800
2024-04-28 17:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,23.913635294117647,850
2024-04-28 17:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,21.472431466030987,1678
2024-04-28 18:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,10.818246674727932,827
2024-04-28 18:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,12.023787709497208,895
2024-04-28 18:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,17.427301587301585,882
2024-04-28 18:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,15.031619479048699,1766
2024-04-28 19:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,6.12606529209622,582
2024-04-28 19:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,6.907885304659498,558
2024-04-28 19:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,9.496328413284134,542
2024-04-28 19:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,8.272750455373405,1098
2024-04-28 20:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,5.017847919655667,697
2024-04-28 20:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,6.192776203966006,706
2024-04-28 20:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,8.9497875569044,659
2024-04-28 20:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,7.497234678624813,1338
2024-04-28 21:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,5.4342500000000005,840
2024-04-28 21:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,6.628727272727272,880
2024-04-28 21:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,8.478813160987075,851
2024-04-28 21:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,7.509787485242031,1694
2024-04-28 22:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,5.927364771151179,721
2024-04-28 22:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,7.2871182266009855,812
2024-04-28 22:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,8.090489949748743,796
2024-04-28 22:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,7.816464646464647,1584
2024-04-28 23:00:00,2024-04-28,chim,chim119-2024-04-28.Cmn,GPS,ALL,5.6097353760445685,718
2024-04-28 23:00:00,2024-04-28,gsu,gsu_119-2024-04-28.Cmn,GPS,ALL,6.830214592274678,699
2024-04-28 23:00:00,2024-04-28,karo,karo119-2024-04-28.Cmn,GPS,ALL,5.9770863836017565,683
2024-04-28 23:00:00,2024-04-28,zinh,zinh119-2024-04-28.Cmn,GPS,ALL,6.868205128205128,1404
2024-04-29 00:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,6.159324487334137,829
2024-04-29 00:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,6.37488188976378,889
2024-04-29 00:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,4.455695509309967,913
2024-04-29 00:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,5.289062146892655,1770
2024-04-29 01:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,5.594136690647482,834
2024-04-29 01:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,5.643455188679245,848
2024-04-29 01:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,3.266633221850613,897
2024-04-29 01:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,4.4349544419134395,1756
2024-04-29 02:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,4.778350383631714,782
2024-04-29 02:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,4.8502525832376575,871
2024-04-29 02:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,2.3713053892215568,835
2024-04-29 02:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,3.5641931385006353,1574
2024-04-29 03:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,5.5401612903225805,744
2024-04-29 03:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,5.176876675603217,746
2024-04-29 03:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,3.1098701298701297,770
2024-04-29 03:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,4.418701298701299,1540
2024-04-29 04:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,11.647426666666666,750
2024-04-29 04:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,9.457374830852503,739
2024-04-29 04:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,8.137039563437925,733
2024-04-29 04:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,9.974043126684636,1484
2024-04-29 05:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,19.646248415716094,789
2024-04-29 05:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,17.78441475826972,786
2024-04-29 05:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,16.389552795031054,805
2024-04-29 05:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,18.094706616729088,1602
2024-04-29 06:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,25.35534939759036,830
2024-04-29 06:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,23.318661616161616,792
2024-04-29 06:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,22.157972116603293,789
2024-04-29 06:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,23.733660933660936,1628
2024-04-29 07:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,31.284529307282412,563
2024-04-29 07:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,29.960730050933783,589
2024-04-29 07:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,27.42008849557522,565
2024-04-29 07:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,28.973783303730016,1126
2024-04-29 08:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,34.7135294117647,646
2024-04-29 08:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,34.287499999999994,596
2024-04-29 08:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,30.75960254372019,629
2024-04-29 08:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,32.220672782874615,1308
2024-04-29 09:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,37.23233496332518,818
2024-04-29 09:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,36.91043890865955,843
2024-04-29 09:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,35.16816431322208,779
2024-04-29 09:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,35.90287153652393,1588
2024-04-29 10:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,39.0242602739726,730
2024-04-29 10:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,39.19149659863945,735
2024-04-29 10:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,38.37454061251664,751
2024-04-29 10:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,38.593123324396785,1492
2024-04-29 11:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,41.276803069053706,782
2024-04-29 11:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,42.15660996354799,823
2024-04-29 11:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,41.45979468599034,828
2024-04-29 11:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,41.09899262899263,1628
2024-04-29 12:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,44.31126550868486,806
2024-04-29 12:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,45.08418449197861,748
2024-04-29 12:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,43.507889317889315,777
2024-04-29 12:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,43.390560398505606,1606
2024-04-29 13:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,45.35084124830394,737
2024-04-29 13:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,46.52869014084507,710
2024-04-29 13:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,44.88016973125884,707
2024-04-29 13:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,44.84354309165526,1462
2024-04-29 14:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,42.574833091436865,689
2024-04-29 14:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,43.86010086455332,694
2024-04-29 14:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,44.73039215686274,714
2024-04-29 14:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,44.15755649717514,1416
2024-04-29 15:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,32.7195195954488,791
2024-04-29 15:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,35.06703007518797,798
2024-04-29 15:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,37.09206388206388,814
2024-04-29 15:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,35.40590570719603,1612
2024-04-29 16:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,21.98626984126984,756
2024-04-29 16:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,23.404194407456725,751
2024-04-29 16:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,26.091594405594407,715
2024-04-29 16:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,24.186689098250334,1486
2024-04-29 17:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,15.745100830367734,843
2024-04-29 17:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,16.09442118226601,812
2024-04-29 17:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,21.441548311990687,859
2024-04-29 17:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,19.096815511163335,1702
2024-04-29 18:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,9.425525339925834,809
2024-04-29 18:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,10.188043981481481,864
2024-04-29 18:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,14.34567944250871,861
2024-04-29 18:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,12.068892733564013,1734
2024-04-29 19:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,5.160293103448275,580
2024-04-29 19:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,5.4026148409894,566
2024-04-29 19:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,5.974871794871795,546
2024-04-29 19:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,5.177067395264117,1098
2024-04-29 20:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,5.259531914893617,705
2024-04-29 20:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,5.6523407202216065,722
2024-04-29 20:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,6.730622222222222,675
2024-04-29 20:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,5.912895125553915,1354
2024-04-29 21:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,5.722193396226415,848
2024-04-29 21:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,6.30687289088864,889
2024-04-29 21:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,6.78026837806301,857
2024-04-29 21:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,6.082444959443801,1726
2024-04-29 22:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,5.600538243626063,706
2024-04-29 22:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,6.497874213836479,795
2024-04-29 22:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,6.004092664092664,777
2024-04-29 22:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,5.6755025773195875,1552
2024-04-29 23:00:00,2024-04-29,chim,chim120-2024-04-29.Cmn,GPS,ALL,5.3925244072524405,717
2024-04-29 23:00:00,2024-04-29,gsu,gsu_120-2024-04-29.Cmn,GPS,ALL,6.09485590778098,694
2024-04-29 23:00:00,2024-04-29,karo,karo120-2024-04-29.Cmn,GPS,ALL,3.9308333333333336,684
2024-04-29 23:00:00,2024-04-29,zinh,zinh120-2024-04-29.Cmn,GPS,ALL,4.345726495726495,1404
2024-04-30 00:00:00,2024-04-30,chim,chim121-2024-04-30.Cmn,GPS,ALL,5.283997627520759,843
2024-04-30 00:00:00,2024-04-30,gsu,gsu_121-2024-04-30.Cmn,GPS,ALL,4.997004405286344,908
2024-04-30 00:00:00,2024-04-30,karo,karo121-2024-04-30.Cmn,GPS,ALL,4.9134946236559145,930
2024-04-30 00:00:00,2024-04-30,zinh,zinh121-2024-04-30.Cmn,GPS,ALL,5.323840177580466,1802
2024-04-30 01:00:00,2024-04-30,chim,chim121-2024-04-30.Cmn,GPS,ALL,4.715622732769045,827
2024-04-30 01:00:00,2024-04-30,gsu,gsu_121-2024-04-30.Cmn,GPS,ALL,4.655243179122182,843
2024-04-30 01:00:00,2024-04-30,karo,karo121-2024-04-30.Cmn,GPS,ALL,3.974006734006734,891
2024-04-30 01:00:00,2024-04-30,zinh,zinh121-2024-04-30.Cmn,GPS,ALL,4.553788748564868,1742
2024-04-30 02:00:00,2024-04-30,chim,chim121-2024-04-30.Cmn,GPS,ALL,4.209314359637776,773
2024-04-30 02:00:00,2024-04-30,gsu,gsu_121-2024-04-30.Cmn,GPS,ALL,4.219548611111112,864
2024-04-30 02:00:00,2024-04-30,karo,karo121-2024-04-30.Cmn,GPS,ALL,3.5875695284159614,827
2024-04-30 02:00:00,2024-04-30,zinh,zinh121-2024-04-30.Cmn,GPS,ALL,4.1177820512820515,1560
2024-04-30 03:00:00,2024-04-30,chim,chim121-2024-04-30.Cmn,GPS,ALL,4.827106325706595,743
2024-04-30 03:00:00,2024-04-30,gsu,gsu_121-2024-04-30.Cmn,GPS,ALL,4.345603217158177,746
2024-04-30 03:00:00,2024-04-30,karo,karo121-2024-04-30.Cmn,GPS,ALL,4.0943281653746775,774
2024-04-30 03:00:00,2024-04-30,zinh,zinh121-2024-04-30.Cmn,GPS,ALL,4.814513618677043,1542
